0,346,324,355,0,434,0,0,349,326,360,0,0,0,0,0,387,371,0,0,307,0,0,308,0,298,0,0,323,342,344,0,295,0,0,238,0,0,0,294,0,299,266,0,0,305,0,396,367,277
314,321,306,0,0,399,341,0,0,316,0,0,338,0,375,0,337,361,0,0,304,0,293,284,0,286,285,247,254,0,331,281,290,0,0,228,0,269,0,280,0,0,263,0,0,261,0,288,252,273
274,0,278,0,0,0,336,0,276,291,0,292,283,330,311,312,334,0,0,0,303,0,244,250,282,0,245,239,0,0,260,272,0,287,0,214,0,264,253,259,0,0,246,258,0,249,0,0,251,0
204,0,270,0,240,0,333,0,268,0,0,265,256,220,297,0,255,0,0,0,301,0,242,0,248,0,0,235,221,202,206,229,267,275,0,208,169,0,187,182,230,197,243,0,0,234,0,209,241,0
196,0,199,0,215,219,302,0,257,227,0,0,0,211,0,0,236,0,339,225,222,216,224,185,194,188,186,0,0,189,160,203,223,233,0,0,168,162,143,167,172,190,0,0,0,207,183,201,0,0
195,158,180,175,212,0,0,0,0,226,217,237,0,200,193,0,231,0,0,0,181,95,106,149,0,173,179,0,177,0,137,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,163,164,0,0
153,129,116,135,0,0,0,0,0,151,213,198,0,161,176,178,218,210,192,0,0,88,0,0,130,147,170,0,174,0,131,124,132,140,156,0,150,112,109,0,0,0,0,232,0,0,155,0,0,0
0,0,100,105,0,0,0,0,0,148,101,184,157,126,0,0,0,0,171,0,0,85,0,104,113,0,0,0,154,0,0,123,0,0,128,117,0,0,79,0,0,0,0,159,0,0,145,0,152,205
0,0,96,0,0,0,0,0,0,0,99,0,0,102,115,122,0,0,166,0,0,68,67,60,0,0,0,0,138,0,0,118,0,0,110,89,0,59,77,0,0,0,0,121,111,0,144,0,98,0
125,66,87,0,0,0,0,0,0,0,80,0,0,84,0,0,0,165,142,0,0,0,52,53,0,97,133,0,136,120,0,114,0,75,70,49,0,54,0,0,0,0,0,69,73,0,103,0,90,93
65,44,57,0,0,146,191,0,0,0,63,0,0,83,0,0,119,127,56,139,0,0,48,0,22,92,0,0,107,37,0,64,55,50,0,32,41,45,0,0,35,72,0,51,43,0,91,78,71,0
36,34,0,0,86,74,82,134,0,61,7,0,26,25,0,81,108,0,47,0,0,0,46,19,6,0,0,94,0,11,0,0,0,42,0,16,10,29,0,0,21,0,0,0,39,0,28,0,33,0
0,27,12,0,62,17,0,0,58,0,4,0,15,18,0,40,13,0,24,31,20,0,0,0,2,0,76,23,0,9,0,38,0,30,0,0,8,0,0,0,14,0,0,0,1,0,3,0,5,0
